"Title","Link"
"Neural Networks-Based Aerodynamic Data Modeling: A Comprehensive Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085572863&doi=10.1109%2fACCESS.2020.2993562&partnerID=40&md5=dfcb866267d8a59f2a9402cc22b141c9"
"Physics-informed neural networks for solving forward and inverse flow problems via the Boltzmann-BGK formulation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114767837&doi=10.1016%2fj.jcp.2021.110676&partnerID=40&md5=6d1ac5cd6cd90fe7a9929f4e7654a0ca"
"Deep Kronecker neural networks: A general framework for neural networks with adaptive activation functions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117736765&doi=10.1016%2fj.neucom.2021.10.036&partnerID=40&md5=e6eb1f73f8b2b2ffd799881444403356"
"A physics-guided neural network framework for elastic plates: Comparison of governing equations-based and energy-based approaches","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106370702&doi=10.1016%2fj.cma.2021.113933&partnerID=40&md5=f76ef97c8b0b061f4f5528c922502717"
"PhyCRNet: Physics-informed convolutional-recurrent network for solving spatiotemporal PDEs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121319329&doi=10.1016%2fj.cma.2021.114399&partnerID=40&md5=722a0d674117fb8d1877cc331ea1b783"
"Physics-informed neural networks for solving nonlinear diffusivity and Biot’s equations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084380709&doi=10.1371%2fjournal.pone.0232683&partnerID=40&md5=bf107721a9163a6d6a5745de8faa342b"
"Solving partial differential equations using deep learning and physical constraints","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090205179&doi=10.3390%2fapp10175917&partnerID=40&md5=1c78bf6b16c5b5bf3240271375bc0d50"
"Super-resolution and denoising of 4D-Flow MRI using physics-Informed deep neural nets","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091745293&doi=10.1016%2fj.cmpb.2020.105729&partnerID=40&md5=98341897f2a355786a2decc57c19997a"
"A physics-informed neural network for creep-fatigue life prediction of components at elevated temperatures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119613150&doi=10.1016%2fj.engfracmech.2021.108130&partnerID=40&md5=1589fb8709d95e2204ffd81775dcd124"
"Data-driven physics-informed constitutive metamodeling of complex fluids: A multifidelity neural network (MFNN) framework","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101122304&doi=10.1122%2f8.0000138&partnerID=40&md5=d86e5dae4274fce9261ff543d678b2d7"
"A tutorial on solving ordinary differential equations using Python and hybrid physics-informed neural network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092092519&doi=10.1016%2fj.engappai.2020.103996&partnerID=40&md5=b29eab0f607434a78bdfa9fe4be901f2"
"The Old and the New: Can Physics-Informed Deep-Learning Replace Traditional Linear Solvers?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120710662&doi=10.3389%2ffdata.2021.669097&partnerID=40&md5=add3d25da923e55a68428d6d7698062b"
"Solving localized wave solutions of the derivative nonlinear Schrödinger equation using an improved PINN method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109267704&doi=10.1007%2fs11071-021-06554-5&partnerID=40&md5=99f692c5abc0fa5fc1f6c7252f4e4d18"
"A physics-informed neural network for wind turbine main bearing fatigue","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084369383&partnerID=40&md5=df1ab8c6265fedd06c383792231d4e1a"
"Shape Deviation Generator-A Convolution Framework for Learning and Predicting 3-D Printing Shape Accuracy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087545180&doi=10.1109%2fTASE.2019.2959211&partnerID=40&md5=a569a463adb66341e3a1dc90048af574"
"Artificial intelligence velocimetry and microaneurysm-on-a-chip for three-dimensional analysis of blood flow in physiology and disease","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103474788&doi=10.1073%2fPNAS.2100697118&partnerID=40&md5=66e9fbfd08554186e619f7febd1515d0"
"On the prediction of critical heat flux using a physics-informed machine learning-aided framework","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073714048&doi=10.1016%2fj.applthermaleng.2019.114540&partnerID=40&md5=a4dd36c452acc06da78705bd5f928c43"
"A comprehensive study of non-adaptive and residual-based adaptive sampling for physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140330962&doi=10.1016%2fj.cma.2022.115671&partnerID=40&md5=ee95af3b9cbbeee730926e4ad1bcb3d1"
"Theory-guided deep-learning for electrical load forecasting (TgDLF) via ensemble long short-term memory","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113331368&doi=10.1016%2fj.adapen.2020.100004&partnerID=40&md5=5d584e72737e3fc3752259e504917811"
"Energy performance prediction of the centrifugal pumps by using a hybrid neural network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093696647&doi=10.1016%2fj.energy.2020.119005&partnerID=40&md5=c93d2de8d63954f780527329815db3bd"
"Physics-informed neural networks for electrode-level state estimation in lithium-ion batteries","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108620878&doi=10.1016%2fj.jpowsour.2021.230034&partnerID=40&md5=49ab5ee1d1c6cb0f2703340f98c5f1ff"
"Physics-informed neural networks for missing physics estimation in cumulative damage models: A case study in corrosion fatigue","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091106248&doi=10.1115%2f1.4047173&partnerID=40&md5=1c92c62a8f44846359ff86c3a5cf8bd0"
"Meshless physics-informed deep learning method for three-dimensional solid mechanics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116407578&doi=10.1002%2fnme.6828&partnerID=40&md5=7bde6df38ee1f85325657a906ea0d428"
"The use of the Reynolds force vector in a physics informed machine learning approach for predictive turbulence modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071478354&doi=10.1016%2fj.compfluid.2019.104258&partnerID=40&md5=d88348237a9eb826a134fc7f6afb6bd0"
"Brain-inspired computing via memory device physics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105850534&doi=10.1063%2f5.0047641&partnerID=40&md5=9047831455e228c83bd3ad2631aab5af"
"Adaptive fourth-order phase field analysis using deep energy minimization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079897973&doi=10.1016%2fj.tafmec.2020.102527&partnerID=40&md5=f688c9f936506580e84c0bc710192576"
"Dense velocity reconstruction from particle image velocimetry/particle tracking velocimetry using a physics-informed neural network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123773649&doi=10.1063%2f5.0078143&partnerID=40&md5=4dc4466f5a73870acae73438451afc1d"
"Physics-informed meta learning for machining tool wear prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118890349&doi=10.1016%2fj.jmsy.2021.10.013&partnerID=40&md5=b5576dbbb4b6622b62c59deb6b393516"
"Analyses of internal structures and defects in materials using physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124775259&doi=10.1126%2fsciadv.abk0644&partnerID=40&md5=2d741512e07c4edd904902caba0250fd"
"Self-adaptive loss balanced Physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130094721&doi=10.1016%2fj.neucom.2022.05.015&partnerID=40&md5=c3bc92b62a7193df023450009120bc25"
"A two-stage physics-informed neural network method based on conserved quantities and applications in localized wave solutions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125506810&doi=10.1016%2fj.jcp.2022.111053&partnerID=40&md5=406cee8c55734d8b60a2248d640a7e6a"
"Learning to Make Chemical Predictions: The Interplay of Feature Representation, Data, and Machine Learning Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087384615&doi=10.1016%2fj.chempr.2020.05.014&partnerID=40&md5=ee334e35418d521aba284009ba777cdd"
"Quantum Deep Field: Data-Driven Wave Function, Electron Density Generation, and Atomization Energy Prediction and Extrapolation with Machine Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096085579&doi=10.1103%2fPhysRevLett.125.206401&partnerID=40&md5=185500e1d528f211ccf9cbcb8c5be743"
"Multi-fidelity Bayesian neural networks: Algorithms and applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105316190&doi=10.1016%2fj.jcp.2021.110361&partnerID=40&md5=286dee3c5cc474e64ee7e369b7fa16a0"
"Exploring cluster Monte Carlo updates with Boltzmann machines","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036607195&doi=10.1103%2fPhysRevE.96.051301&partnerID=40&md5=b72a8e75a8f9c9ff28a65b945f659abf"
"Estimating model inadequacy in ordinary differential equations with physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097718481&doi=10.1016%2fj.compstruc.2020.106458&partnerID=40&md5=b5ab666c93d270a6a27640b4177638e9"
"Predicting the dynamic process and model parameters of the vector optical solitons in birefringent fibers via the modified PINN","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115014906&doi=10.1016%2fj.chaos.2021.111393&partnerID=40&md5=93b199622305c95322fd2fa06907cbf2"
"Stochastic deep collocation method based on neural architecture search and transfer learning for heterogeneous porous media","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123125774&doi=10.1007%2fs00366-021-01586-2&partnerID=40&md5=a76e25d32953046f14a9520475fcbe3f"
"Physics-informed neural networks for inverse problems in supersonic flows","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133464482&doi=10.1016%2fj.jcp.2022.111402&partnerID=40&md5=c744299857394dbf4bf3e51c6c62d27b"
"Physics-informed CoKriging: A Gaussian-process-regression-based multifidelity method for data-model convergence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067859140&doi=10.1016%2fj.jcp.2019.06.041&partnerID=40&md5=82cd8785391c059db045d30e4401a020"
"Physics informed machine learning: Seismic wave equation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089797710&doi=10.1016%2fj.gsf.2020.07.007&partnerID=40&md5=fb4fa843cf6c90e7cf013b4c2c1f1304"
"A nonlocal physics-informed deep learning framework using the peridynamic differential operator","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110620680&doi=10.1016%2fj.cma.2021.114012&partnerID=40&md5=607a442489bfbfe909f4a5007009f161"
"Deep learning to replace, improve, or aid CFD analysis in built environment applications: A review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115322852&doi=10.1016%2fj.buildenv.2021.108315&partnerID=40&md5=8546aa3f23c9492ada764c8da497260a"
"Thermodynamically consistent physics-informed neural networks for hyperbolic systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118745634&doi=10.1016%2fj.jcp.2021.110754&partnerID=40&md5=1401af9a5b8d80c9909308b29362ac5f"
"Prediction of porous media fluid flow using physics informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111962224&doi=10.1016%2fj.petrol.2021.109205&partnerID=40&md5=4f6160db66aecdeabc67696de3418a0f"
"A survey on deep learning tools dealing with data scarcity: definitions, challenges, solutions, tips, and applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153235593&doi=10.1186%2fs40537-023-00727-2&partnerID=40&md5=81c5c503455eca48defb73e535e6232e"
"Data-driven rogue waves and parameter discovery in the defocusing nonlinear Schrödinger equation with a potential using the PINN deep learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105575847&doi=10.1016%2fj.physleta.2021.127408&partnerID=40&md5=e6e2c5e408ee0755adcd395f92b0ff34"
"Physics informed neural networks for simulating radiative transfer","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106295921&doi=10.1016%2fj.jqsrt.2021.107705&partnerID=40&md5=07a3fa9cd9501266a256a0b10b31758b"
"Physics-informed neural networks for solving Reynolds-averaged Navier-Stokes equations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133958144&doi=10.1063%2f5.0095270&partnerID=40&md5=2a566aff2f996f061f796c72fd6ddf0a"
"Physics Informed Deep Learning for Traffic State Estimation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097969906&doi=10.1109%2fITSC45102.2020.9294236&partnerID=40&md5=92c4de6746fc1a0d3a9d7dc8ad473e4e"
"Predicting certain vector optical solitons via the conservation-law deep-learning method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133475547&doi=10.1016%2fj.optlastec.2022.108428&partnerID=40&md5=bc71d8792df0e0d4f483564d0e0105b5"
"Deep learning method based on physics informed neural network with Resnet block for solving fluid flow problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101285793&doi=10.3390%2fw13040423&partnerID=40&md5=5b220fcf8cfc7922349134174611d402"
"Physics-Informed Deep Learning for Musculoskeletal Modeling: Predicting Muscle Forces and Joint Kinematics From Surface EMG","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144770225&doi=10.1109%2fTNSRE.2022.3226860&partnerID=40&md5=6b172fdb0c4c241e15356a67f2aede01"
"Physics-Informed LSTM hyperparameters selection for gearbox fault detection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124232553&doi=10.1016%2fj.ymssp.2022.108907&partnerID=40&md5=b71c3e3b586c62df92c79fa4cae9b4c6"
"Hydrologically informed machine learning for rainfall-runoff modelling: Towards distributed modelling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113214499&doi=10.5194%2fhess-25-4373-2021&partnerID=40&md5=8beb2035e291abe4ac91f3e194a325a5"
"Using physics-informed enhanced super-resolution generative adversarial networks for subfilter modeling in turbulent reactive flows","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100528952&doi=10.1016%2fj.proci.2020.06.022&partnerID=40&md5=4fd85d0c1c561515f63df53689371eda"
"Data-driven vector soliton solutions of coupled nonlinear Schrödinger equation using a deep learning algorithm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118261426&doi=10.1016%2fj.physleta.2021.127739&partnerID=40&md5=f55bf1102108369764a327f42b1e9162"
"Flows over periodic hills of parameterized geometries: A dataset for data-driven turbulence modeling from direct simulations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079657114&doi=10.1016%2fj.compfluid.2020.104431&partnerID=40&md5=16388b58ae3671aaf3eb7250387581b0"
"Physics-Informed and Hybrid Machine Learning in Additive Manufacturing: Application to Fused Filament Fabrication","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093980842&doi=10.1007%2fs11837-020-04438-4&partnerID=40&md5=7ecf8af6cb5e26761add8cee8c8a73cd"
"Battery state-of-charge estimation amid dynamic usage with physics-informed deep learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132216357&doi=10.1016%2fj.ensm.2022.06.007&partnerID=40&md5=4e6788341fdc86884961097d5c5c2e5f"
"A fast and accurate physics-informed neural network reduced order model with shallow masked autoencoder","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119436181&doi=10.1016%2fj.jcp.2021.110841&partnerID=40&md5=fcfd77402c143363c246249d31d0b1b3"
"Nonlinear seismic inversion by physics-informed Caianiello convolutional neural networks for overpressure prediction of source rocks in the offshore Xihu depression, East China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130895236&doi=10.1016%2fj.petrol.2022.110654&partnerID=40&md5=44660abb06d0e0a5e27e3db21b3e8c63"
"A physics-informed assembly of feed-forward neural network engines to predict inelasticity in cross-linked polymers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095722452&doi=10.3390%2fpolym12112628&partnerID=40&md5=e3d0c149ab9e4fb81faa7d3aa6c7647d"
"A generic physics-informed neural network-based constitutive model for soft biological tissues","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090423109&doi=10.1016%2fj.cma.2020.113402&partnerID=40&md5=09e7e7929c3cb61b951be6b15a0ebba2"
"Solving allen-cahn and cahn-hilliard equations using the adaptive physics informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100307381&doi=10.4208%2fCICP.OA-2020-0086&partnerID=40&md5=a7fdceea355109507f2b7b7739fa216b"
"Deep learning of turbulent scalar mixing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076488006&doi=10.1103%2fPhysRevFluids.4.124501&partnerID=40&md5=200b56a023283a39d5210eb5bae4feb9"
"DiscretizationNet: A machine-learning based solver for Navier–Stokes equations using finite volume discretization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101584526&doi=10.1016%2fj.cma.2021.113722&partnerID=40&md5=76d6a53dfcc935096e14dbc17b18725f"
